FileName,Specification File	,Recipe Name,CalculationParameters,Correction File Name,Software_Version,Machine ID,Operator,WaferID,TEST_Number,X,Y,Timestamp,Temperature(C),Test,Mode,CurrentRange_A,VoltageLimit_V,StartValue_A,StepValue_A,StopValue_A,SweepPoints,PulseWidth_ns,Duty_%,Iop_A,PfA_A,PfB_A,PfC_A,Ith_A,SE_A,RS_A,Factor_W/A,Iop_WL_A,PulseWidth_WL_ns,Duty_WL_%,Num_Pulse_WL,IntegrationTime_WL_ms,SweepPoints_Criteria Name,SweepPoints_Min,SweepPoints_Max,Iop(A),Vop(V),Pop(W),Ipk(A),Ppk(W),Ith(A),SE(W/A),RS(Ohm),PfA(W),VfA(V),PfB(W),VfB(V),PfC(W),VfC(V),PfD(W),IfD(A),PfE(W),IfE(A),WLp(nm),WLCentroid(nm),WLc_FWHM(nm),WLc_PowTh%(nm),SW_PowTh%(nm),SW_dBTh(nm),ST(ms),INT,Pop1(W),ForceCurrent_1A,ForceCurrent_2A,ForceCurrent_3A,ForceCurrent_4A,ForceCurrent_5A,ForceCurrent_6A,ForceCurrent_7A,ForceCurrent_8A,ForceCurrent_9A,ForceCurrent_10A,MsrtVoltage_1A,MsrtVoltage_2A,MsrtVoltage_3A,MsrtVoltage_4A,MsrtVoltage_5A,MsrtVoltage_6A,MsrtVoltage_7A,MsrtVoltage_8A,MsrtVoltage_9A,MsrtVoltage_10A,OpticalPower_1A,OpticalPower_2A,OpticalPower_3A,OpticalPower_4A,OpticalPower_5A,OpticalPower_6A,OpticalPower_7A,OpticalPower_8A,OpticalPower_9A,OpticalPower_10A,Pce_1A,Pce_2A,Pce_3A,Pce_4A,Pce_5A,Pce_6A,Pce_7A,Pce_8A,Pce_9A,Pce_10A,EmitterMapping,Iop(A)_Correction_Name,Iop(A)_CF_MO,Iop(A)_Value,Vop(V)_Correction_Name,Vop(V)_CF_MO,Vop(V)_Value,Pop(W)_Correction_Name,Pop(W)_CF_MO,Pop(W)_Value,Ipk(A)_Correction_Name,Ipk(A)_CF_MO,Ipk(A)_Value,Ppk(W)_Correction_Name,Ppk(W)_CF_MO,Ppk(W)_Value,Ith(A)_Correction_Name,Ith(A)_CF_MO,Ith(A)_Value,SE(W/A)_Correction_Name,SE(W/A)_CF_MO,SE(W/A)_Value,RS(Ohm)_Correction_Name,RS(Ohm)_CF_MO,RS(Ohm)_Value,PfA(W)_Correction_Name,PfA(W)_CF_MO,PfA(W)_Value,VfA(V)_Correction_Name,VfA(V)_CF_MO,VfA(V)_Value,PfB(W)_Correction_Name,PfB(W)_CF_MO,PfB(W)_Value,VfB(V)_Correction_Name,VfB(V)_CF_MO,VfB(V)_Value,PfC(W)_Correction_Name,PfC(W)_CF_MO,PfC(W)_Value,VfC(V)_Correction_Name,VfC(V)_CF_MO,VfC(V)_Value,PfD(W)_Correction_Name,PfD(W)_CF_MO,PfD(W)_Value,PfE(W)_Correction_Name,PfE(W)_CF_MO,PfE(W)_Value,WLp(nm)_Correction_Name,WLp(nm)_CF_MO,WLp(nm)_Value,WLCentroid(nm)_Correction_Name,WLCentroid(nm)_CF_MO,WLCentroid(nm)_Value,WLc_FWHM(nm)_Correction_Name,WLc_FWHM(nm)_CF_MO,WLc_FWHM(nm)_Value,WLc_PowTh%(nm)_Correction_Name,WLc_PowTh%(nm)_CF_MO,WLc_PowTh%(nm)_Value,SW_PowTh%(nm)_Correction_Name,SW_PowTh%(nm)_CF_MO,SW_PowTh%(nm)_Value,SW_dBTh(nm)_Correction_Name,SW_dBTh(nm)_CF_MO,SW_dBTh(nm)_Value,ST(ms)_Correction_Name,ST(ms)_CF_MO,ST(ms)_Value,Pop1(W)_Correction_Name,Pop1(W)_CF_MO,Pop1(W)_Value
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,429,237,-218,2022/03/09 17:44:37.052,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.5036,34.3525,10.0000,41.6645,0.0000,0.0000,0.0000,14.6725,10.9301,22.7989,12.8605,34.3525,15.5036,5.8617,1.0000,5.8617,1.0000,905.5598,905.7008,905.7241,905.7258,2.8219,2.6521,30,2269,10.6664,-1.419549,-0.383137,0.679499,1.704399,2.645052,3.654069,4.724653,5.565815,6.599232,7.536156,8.48925796875,9.7886778645833,10.9301353645833,11.9492046875,12.8604645833333,13.7926941666667,14.6832201041667,15.5036246354167,16.3526653645833,17.1316743229167,5.86166520969538,10.6664216351248,14.6725026972643,18.6834876220302,22.7988558276504,26.9455415452915,31.042528444122,34.3525494757776,38.5473013739127,41.664489680096,69.0480278873948,54.4834643793789,44.746328103759,39.0893957184759,35.4557266262323,32.5601621888731,30.2021415542931,27.6971920144581,26.191653718216,24.3201504387474,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,430,236,-218,2022/03/09 17:44:38.224,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.5801,34.4605,10.0000,41.9749,0.0000,0.0000,0.0000,14.2041,10.8500,22.7878,12.9262,34.4605,15.5801,6.3460,1.0000,6.3460,1.0000,905.6428,905.7130,905.7304,905.7258,2.7387,2.6446,30,2308,10.5818,-1.347374,-0.363874,0.601191,1.63305,2.628885,3.630792,4.656817,5.591364,6.632235,7.688119,8.5381841666667,9.7967611328125,10.8499572395833,11.8873796875,12.9261515625,13.8057370833333,14.7050236979167,15.5801191145833,16.4605955338542,17.3551466666667,6.34602944579259,10.5818021250615,14.2040886535255,18.6393870575535,22.7877634033949,26.6562419017986,30.7975538900479,34.4605340772143,38.1754241334409,41.9748768250354,74.3252818388207,54.0066353645169,43.6379251391747,39.1999489112674,35.2583880719833,32.180150591137,29.919370727328,27.6478422788168,25.7688962946735,24.1858381442865,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,431,215,-218,2022/03/09 17:44:39.594,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.5768,34.6947,10.0000,42.1823,0.0000,0.0000,0.0000,14.7798,10.9311,22.9663,12.9118,34.6947,15.5768,6.2809,1.0000,6.2809,1.0000,905.5598,905.6648,905.6772,905.6428,2.8219,2.6458,30,2300,10.3139,-1.362336,-0.354265,0.78675,1.651559,2.664959,3.636535,4.619343,5.704931,6.579291,7.597106,8.5873582291667,9.8292794295247,10.9310769270833,11.87058296875,12.9118207291667,13.7847105208333,14.66208265625,15.5767585416667,16.3650538541667,17.247919375,6.28089490899392,10.3138724281436,14.7798048023561,18.2939249533954,22.9663068263071,26.5610745519813,30.6784500997926,34.694713591061,38.324807565458,42.1822650117724,73.141177314125,52.4650484406991,45.0696819137646,38.5278570596643,35.574079454849,32.1141728146784,29.8909495416984,27.8417309177766,26.0207634491429,24.4564367995096,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,432,214,-218,2022/03/09 17:44:40.808,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.5884,34.7446,10.0000,42.0089,0.0000,0.0000,0.0000,14.7381,10.9846,22.7357,12.8849,34.7446,15.5884,6.2115,1.0000,6.2115,1.0000,905.5598,905.6188,905.6349,905.6428,2.8223,2.6418,30,2251,10.2192,-1.373828,-0.40562,0.712188,1.603593,2.68606,3.661936,4.69902,5.658594,6.5499,7.599625,8.54725484375,9.7434372916667,10.9846400520833,11.929311875,12.884860472819,13.8109945760091,14.7605369791667,15.588365,16.3617089583333,17.2551381770833,6.21154644051382,10.2192408110067,14.7381308915504,18.5957459514,22.7356616287041,26.7272752134309,30.9239777881599,34.7446295002115,37.9929150945113,42.0089347308767,72.6729991566343,52.4416615260969,44.7234526929422,38.9707012153205,35.290504971576,32.2536211595006,29.9292032453122,27.8610276801091,25.8006973553408,24.3457538848742,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,433,193,-218,2022/03/09 17:44:42.195,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.5539,34.6824,10.0000,41.5395,0.0000,0.0000,0.0000,14.4891,10.8727,22.6104,12.8883,34.6824,15.5539,6.1398,1.0000,6.1398,1.0000,905.5598,905.7033,905.7175,905.7258,2.7387,2.6057,30,2259,10.2034,-1.341888,-0.283448,0.729538,1.726079,2.674147,3.586593,4.727557,5.60427,6.616051,7.611838,8.5715234895833,9.8029498958333,10.8726988541667,11.9207713468425,12.88831953125,13.7656529166667,14.6546115625,15.5538999479167,16.34201640625,17.2022803645833,6.13976388376227,10.2033991638189,14.4890702809268,18.4811942974587,22.6103663959118,26.6286996800172,30.6692787763597,34.6824435260534,38.4109374146546,41.5394515915558,71.6297854310698,52.0424936995535,44.4203427173136,38.7583860132379,35.0866012300347,32.2405093329265,29.8972478444358,27.8727872448309,26.1160056927208,24.1476424701685,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,434,192,-218,2022/03/09 17:44:43.347,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.6084,34.7287,10.0000,41.9246,0.0000,0.0000,0.0000,14.3829,10.9562,22.7704,12.9127,34.7287,15.6084,6.1846,1.0000,6.1846,1.0000,905.6428,905.6799,905.6978,905.6428,2.7387,2.6244,30,2275,10.3801,-1.365531,-0.333634,0.695076,1.679194,2.705227,3.763144,4.748863,5.70245,6.669965,7.629847,8.5361707291667,9.80429453125,10.9562346354167,11.93449296875,12.91270390625,13.8569148128255,14.7398984375,15.60841453125,16.4676851041667,17.2867924479167,6.18461682983093,10.3800869103945,14.3828595752188,18.3138556309722,22.7703887415414,26.8277350231601,30.7189538044473,34.7287001247355,38.305358650007,41.9246263588531,72.4518876912701,52.936429425438,43.7585236589867,38.3632879899598,35.2681961994344,32.2675662723148,29.7724030506157,27.8124822152854,25.8454721121367,24.2524033797291,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,435,171,-218,2022/03/09 17:44:44.716,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.5302,34.5806,10.0000,42.2036,0.0000,0.0000,0.0000,14.6371,10.8900,22.6308,12.8286,34.5806,15.5302,6.0284,1.0000,6.0284,1.0000,905.4768,905.6255,905.6512,905.6428,2.7391,2.6590,30,2286,10.8241,-1.293033,-0.18777,0.651,1.631631,2.647372,3.707321,4.720839,5.592118,6.500386,7.668249,8.5135833333333,9.8362984651693,10.88999203125,11.8676515625,12.8285544816081,13.8298092708333,14.6821328645833,15.5301800520833,16.3483284375,17.3133002604167,6.02841884280554,10.8241479669578,14.6371496839796,18.3530344897809,22.6307599470825,26.8732222103687,30.8669216884895,34.5805984178806,38.0987362271427,42.2036008288829,70.8094183938087,55.0214494064335,44.8030621203294,38.6618919360881,35.281854989239,32.3856264441809,30.0335127183712,27.8333849816199,25.8937354379107,24.3764043793388,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,436,170,-218,2022/03/09 17:44:45.877,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.6403,34.7390,10.0000,41.9659,0.0000,0.0000,0.0000,14.4485,10.9006,22.7589,12.9605,34.7390,15.6403,6.3145,1.0000,6.3145,1.0000,905.5598,905.6854,905.6999,905.6428,2.8219,2.6494,30,2342,10.4885,-1.355088,-0.303493,0.599683,1.646968,2.769743,3.583607,4.695164,5.654138,6.635699,7.642669,8.5390519270833,9.812799375,10.900561875,11.9342779166667,12.9605325520833,13.80786734375,14.7187616666667,15.6403475520833,16.4422660416667,17.2637072395833,6.31449335651149,10.4885428655164,14.4484520834214,18.7656325252479,22.7588651104445,26.4699620333905,30.8477969216297,34.7390371935595,38.3423576838878,41.9658675758982,73.9484126625793,53.4431738828677,44.1825912251317,39.3103643477268,35.1202622561774,31.9503383764424,29.9402098591042,27.7639587914178,25.9104308012071,24.3087229142048,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,437,149,-218,2022/03/09 17:44:47.236,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.5575,35.0692,10.0000,41.8912,0.0000,0.0000,0.0000,14.5158,10.9355,22.8700,12.8603,35.0692,15.5575,6.2730,1.0000,6.2730,1.0000,905.5598,905.6512,905.6660,905.6428,2.8219,2.6715,30,2331,10.7494,-1.341512,-0.336095,0.661937,1.600488,2.622284,3.612016,4.74018,5.677324,6.695978,7.572377,8.5903815104167,9.7938336979167,10.9354880208333,11.9066936458333,12.8602955729167,13.7393883276367,14.7194016145833,15.5574555208333,16.3963784375,17.21858546875,6.27301571916386,10.7493783967398,14.5158363303944,18.4910608257571,22.8700361817446,26.7199282248458,31.043640660388,35.0692464709057,38.0443000807618,41.8911884987108,73.0237150882903,54.8782975507658,44.2468786113008,38.8249277586561,35.5668904374299,32.4128066301889,30.1289816308365,28.1772029043758,25.7809641899343,24.3290533794074,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,438,148,-218,2022/03/09 17:44:48.402,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.5522,34.6432,10.0000,42.1238,0.0000,0.0000,0.0000,14.6470,10.8917,22.5972,12.8579,34.6432,15.5522,6.2053,1.0000,6.2053,1.0000,905.5598,905.6597,905.6853,905.6428,2.8219,2.6632,30,2368,10.6834,-1.280069,-0.292439,0.643554,1.704283,2.679514,3.596586,4.659291,5.626206,6.584058,7.530869,8.5339375,9.8398097916667,10.89167828125,11.9348328125,12.8578719270833,13.80710296875,14.7289827604167,15.5521627083333,16.4023813541667,17.2743750520833,6.20532814048202,10.6833695508979,14.6470406767611,18.7325321959781,22.5971699796563,26.725700402369,30.7643004080034,34.6432141119598,38.1820215981088,42.1238022856485,72.7135409707655,54.2864637482404,44.8263965036375,39.2392011062747,35.1491601531021,32.2608110512128,29.8384493333595,27.8443702345952,25.8648226292861,24.3851381937944,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,439,127,-218,2022/03/09 17:44:49.774,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.7610,35.0392,10.0000,41.9947,0.0000,0.0000,0.0000,14.3764,11.0678,22.2392,13.1877,35.0392,15.7610,6.2053,1.0000,6.2053,1.0000,905.5598,905.6064,905.6319,905.5598,2.8223,2.6979,30,2236,10.5463,-1.365746,-0.324067,0.748375,1.571376,2.594555,3.641287,4.588349,5.752177,6.575366,7.594747,8.5780811458333,9.9242446354167,11.06779125,12.2138730208333,13.1877416666667,14.0677927083333,14.91550625,15.7610390104167,16.4335778125,17.1258379036458,6.20533408816278,10.5463483729376,14.3763617342005,18.5028431809586,22.2392400501117,26.6977121045451,30.4741978276341,35.0392017625262,38.1220615434026,41.9946956351045,72.3394193021472,53.1342624067366,43.297894492425,37.8725960827457,33.7271393574891,31.6298283344412,29.1874560578133,27.7894129785545,25.7751821560837,24.5212502134944,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,440,126,-218,2022/03/09 17:44:50.949,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.7067,34.8337,10.0000,41.9785,0.0000,0.0000,0.0000,14.6948,10.9569,22.9237,13.0084,34.8337,15.7067,6.2596,1.0000,6.2596,1.0000,905.5598,905.6472,905.6661,905.6428,2.9051,2.6923,30,2346,10.1916,-1.375919,-0.365296,0.740522,1.617583,2.671276,3.587797,4.722386,5.702971,6.663225,7.632602,8.62226203125,9.8117789583333,10.95688,11.9106620833333,13.0084361458333,13.8905177604167,14.8890841666667,15.7066999479167,16.41239015625,17.1413105729167,6.25964979401163,10.1916034263366,14.6947827086645,18.6276716137583,22.9236827735304,26.3347281334401,30.8881430127493,34.8337227812509,38.3075801086984,41.978539109344,72.5986959260174,51.935553530182,44.7048877316186,39.0987324705992,35.2443330105795,31.5979679899396,29.6364222914595,27.7220253910427,25.9340519530271,24.4896905232381,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
